Reporte Scoreboard
REPORTE DE TRANSACCIONES REALIZADAS
 ID =          20, dato=  83cb090af , Tiempo de escritura=         199, Driver de salida=          51, Tiempo de lectura=         233, Driver de llegada=          20 , Latencia=         34 
 ID =           4, dato=  13ede7ab8 , Tiempo de escritura=         169, Driver de salida=          10, Tiempo de lectura=         237, Driver de llegada=           4 , Latencia=         68 
 ID =          52, dato=  14bbc4abe5 , Tiempo de escritura=         165, Driver de salida=          20, Tiempo de lectura=         241, Driver de llegada=          52 , Latencia=         76 
 ID =          15, dato=  57f741b16 , Tiempo de escritura=         191, Driver de salida=          45, Tiempo de lectura=         253, Driver de llegada=          15 , Latencia=         62 
 ID =          15, dato=  5678635d6 , Tiempo de escritura=         215, Driver de salida=          54, Tiempo de lectura=         269, Driver de llegada=          15 , Latencia=         54 
 ID =          15, dato=  574830bcb , Tiempo de escritura=         217, Driver de salida=           1, Tiempo de lectura=         277, Driver de llegada=          15 , Latencia=         60 
 ID =          40, dato=  100f81c171 , Tiempo de escritura=         277, Driver de salida=          52, Tiempo de lectura=         301, Driver de llegada=          40 , Latencia=         24 
 ID =           3, dato=  d671bf0c , Tiempo de escritura=         267, Driver de salida=          20, Tiempo de lectura=         311, Driver de llegada=           3 , Latencia=         44 
 ID =          20, dato=  804594094 , Tiempo de escritura=         235, Driver de salida=          54, Tiempo de lectura=         317, Driver de llegada=          20 , Latencia=         82 
 ID =          51, dato=  144a695f32 , Tiempo de escritura=         253, Driver de salida=          35, Tiempo de lectura=         317, Driver de llegada=          51 , Latencia=         64 
 ID =           4, dato=  13d367cac , Tiempo de escritura=         219, Driver de salida=          40, Tiempo de lectura=         337, Driver de llegada=           4 , Latencia=        118 
 ID =          54, dato=  150e0cd834 , Tiempo de escritura=         323, Driver de salida=          53, Tiempo de lectura=         337, Driver de llegada=          54 , Latencia=         14 
 ID =          10, dato=  41df7a440 , Tiempo de escritura=         307, Driver de salida=          20, Tiempo de lectura=         343, Driver de llegada=          10 , Latencia=         36 
 ID =          25, dato=  0 , Tiempo de escritura=         365, Driver de salida=          20, Tiempo de lectura=         367, Driver de llegada=          25 , Latencia=          2 
 ID =          52, dato=  1488ade336 , Tiempo de escritura=         293, Driver de salida=          35, Tiempo de lectura=         367, Driver de llegada=          52 , Latencia=         74 
 ID =          45, dato=  114d88e7e3 , Tiempo de escritura=         325, Driver de salida=          52, Tiempo de lectura=         367, Driver de llegada=          45 , Latencia=         42 
 ID =          25, dato=  0 , Tiempo de escritura=         367, Driver de salida=          20, Tiempo de lectura=         387, Driver de llegada=          25 , Latencia=         20 
 ID =           2, dato=  8c448928 , Tiempo de escritura=         333, Driver de salida=          40, Tiempo de lectura=         387, Driver de llegada=           2 , Latencia=         54 
 ID =          25, dato=  0 , Tiempo de escritura=         367, Driver de salida=          20, Tiempo de lectura=         399, Driver de llegada=          25 , Latencia=         32 
 ID =          54, dato=  151775654e , Tiempo de escritura=         351, Driver de salida=          40, Tiempo de lectura=         409, Driver de llegada=          54 , Latencia=         58 
 ID =          25, dato=  0 , Tiempo de escritura=         367, Driver de salida=          20, Tiempo de lectura=         415, Driver de llegada=          25 , Latencia=         48 
 ID =           3, dato=  eaaaaaaa , Tiempo de escritura=         379, Driver de salida=          53, Tiempo de lectura=         415, Driver de llegada=           3 , Latencia=         36 
 ID =          54, dato=  1515555555 , Tiempo de escritura=         381, Driver de salida=           4, Tiempo de lectura=         417, Driver de llegada=          54 , Latencia=         36 
 ID =          25, dato=  0 , Tiempo de escritura=         367, Driver de salida=          20, Tiempo de lectura=         423, Driver de llegada=          25 , Latencia=         56 
 ID =          25, dato=  0 , Tiempo de escritura=         367, Driver de salida=          20, Tiempo de lectura=         431, Driver de llegada=          25 , Latencia=         64 
 ID =          15, dato=  55fffffff , Tiempo de escritura=         385, Driver de salida=          10, Tiempo de lectura=         431, Driver de llegada=          15 , Latencia=         46 
 ID =           2, dato=  80000000 , Tiempo de escritura=         375, Driver de salida=          52, Tiempo de lectura=         437, Driver de llegada=           2 , Latencia=         62 
 ID =          25, dato=  0 , Tiempo de escritura=         367, Driver de salida=          20, Tiempo de lectura=         443, Driver de llegada=          25 , Latencia=         76 
 ID =           1, dato=  63005b3c , Tiempo de escritura=         413, Driver de salida=           2, Tiempo de lectura=         451, Driver de llegada=           1 , Latencia=         38 
 ID =          35, dato=  d6aaaaaaa , Tiempo de escritura=         393, Driver de salida=          30, Tiempo de lectura=         451, Driver de llegada=          35 , Latencia=         58 
 ID =          20, dato=  820000000 , Tiempo de escritura=         391, Driver de salida=          25, Tiempo de lectura=         453, Driver de llegada=          20 , Latencia=         62 
 ID =          45, dato=  1175555555 , Tiempo de escritura=         397, Driver de salida=          40, Tiempo de lectura=         453, Driver de llegada=          45 , Latencia=         56 
 ID =          30, dato=  c2aaaaaaa , Tiempo de escritura=         395, Driver de salida=          35, Tiempo de lectura=         455, Driver de llegada=          30 , Latencia=         60 
 ID =          40, dato=  1035555555 , Tiempo de escritura=         399, Driver de salida=          45, Tiempo de lectura=         455, Driver de llegada=          40 , Latencia=         56 
 ID =           1, dato=  48727023 , Tiempo de escritura=         439, Driver de salida=          10, Tiempo de lectura=         467, Driver de llegada=           1 , Latencia=         28 
 ID =          25, dato=  0 , Tiempo de escritura=         367, Driver de salida=          20, Tiempo de lectura=         475, Driver de llegada=          25 , Latencia=        108 
 ID =          10, dato=  43fffffff , Tiempo de escritura=         387, Driver de salida=          15, Tiempo de lectura=         483, Driver de llegada=          10 , Latencia=         96 
 ID =          25, dato=  0 , Tiempo de escritura=         367, Driver de salida=          20, Tiempo de lectura=         491, Driver de llegada=          25 , Latencia=        124 
 ID =          25, dato=  940000000 , Tiempo de escritura=         389, Driver de salida=          20, Tiempo de lectura=         491, Driver de llegada=          25 , Latencia=        102 
 ID =           1, dato=  62fb7684 , Tiempo de escritura=         425, Driver de salida=           3, Tiempo de lectura=         507, Driver de llegada=           1 , Latencia=         82 
 ID =          25, dato=  0 , Tiempo de escritura=         367, Driver de salida=          20, Tiempo de lectura=         515, Driver de llegada=          25 , Latencia=        148 
 ID =          25, dato=  0 , Tiempo de escritura=         367, Driver de salida=          20, Tiempo de lectura=         531, Driver de llegada=          25 , Latencia=        164 
 ID =           1, dato=  4cbc6352 , Tiempo de escritura=         445, Driver de salida=          30, Tiempo de lectura=         539, Driver de llegada=           1 , Latencia=         94 
 ID =          25, dato=  940000000 , Tiempo de escritura=         389, Driver de salida=          20, Tiempo de lectura=         551, Driver de llegada=          25 , Latencia=        162 
 ID =           1, dato=  779e4259 , Tiempo de escritura=         431, Driver de salida=           4, Tiempo de lectura=         555, Driver de llegada=           1 , Latencia=        124 
 ID =           1, dato=  7225e527 , Tiempo de escritura=         459, Driver de salida=          40, Tiempo de lectura=         563, Driver de llegada=           1 , Latencia=        104 
 ID =           1, dato=  5d55885c , Tiempo de escritura=         507, Driver de salida=          15, Tiempo de lectura=         579, Driver de llegada=           1 , Latencia=         72 
 ID =           1, dato=  6eee90ce , Tiempo de escritura=         519, Driver de salida=          45, Tiempo de lectura=         595, Driver de llegada=           1 , Latencia=         76 
 ID =           1, dato=  5f96b1e9 , Tiempo de escritura=         473, Driver de salida=          51, Tiempo de lectura=         603, Driver de llegada=           1 , Latencia=        130 
 ID =           1, dato=  4411dd7e , Tiempo de escritura=         481, Driver de salida=          52, Tiempo de lectura=         623, Driver de llegada=           1 , Latencia=        142 
 ID =           1, dato=  5393c77c , Tiempo de escritura=         491, Driver de salida=          53, Tiempo de lectura=         643, Driver de llegada=           1 , Latencia=        152 
 ID =           1, dato=  40f5be57 , Tiempo de escritura=         513, Driver de salida=          35, Tiempo de lectura=         663, Driver de llegada=           1 , Latencia=        150 
 ID =           1, dato=  497554e2 , Tiempo de escritura=         509, Driver de salida=          25, Tiempo de lectura=         683, Driver de llegada=           1 , Latencia=        174 
 ID =           1, dato=  4365b3c8 , Tiempo de escritura=         495, Driver de salida=          54, Tiempo de lectura=         703, Driver de llegada=           1 , Latencia=        208 
Reporte Scoreboard
REPORTE DE TRANSACCIONES REALIZADAS
 ID =          35, dato=  6a731bee , Tiempo de escritura=          23, Driver de salida=          15, Tiempo de lectura=          43, Driver de llegada=          35 , Latencia=         20 
 ID =          51, dato=  a2eb5b35 , Tiempo de escritura=          45, Driver de salida=          52, Tiempo de lectura=          69, Driver de llegada=          51 , Latencia=         24 
 ID =          52, dato=  a41345e4 , Tiempo de escritura=          31, Driver de salida=          54, Tiempo de lectura=          77, Driver de llegada=          52 , Latencia=         46 
 ID =          53, dato=  a72ef47d , Tiempo de escritura=          61, Driver de salida=           3, Tiempo de lectura=          91, Driver de llegada=          53 , Latencia=         30 
 ID =           4, dato=  99c83d9 , Tiempo de escritura=          91, Driver de salida=          25, Tiempo de lectura=         105, Driver de llegada=           4 , Latencia=         14 
 ID =          10, dato=  213c812c , Tiempo de escritura=          95, Driver de salida=          40, Tiempo de lectura=         145, Driver de llegada=          10 , Latencia=         50 
 ID =          15, dato=  2aac4953 , Tiempo de escritura=          99, Driver de salida=          53, Tiempo de lectura=         161, Driver de llegada=          15 , Latencia=         62 
 ID =          51, dato=  a399f275 , Tiempo de escritura=         161, Driver de salida=          30, Tiempo de lectura=         181, Driver de llegada=          51 , Latencia=         20 
 ID =          20, dato=  40c163e0 , Tiempo de escritura=         105, Driver de salida=          45, Tiempo de lectura=         183, Driver de llegada=          20 , Latencia=         78 
 ID =          53, dato=  a7103d3e , Tiempo de escritura=         135, Driver de salida=           4, Tiempo de lectura=         189, Driver de llegada=          53 , Latencia=         54 
 ID =          45, dato=  8b8f4baf , Tiempo de escritura=         121, Driver de salida=           2, Tiempo de lectura=         195, Driver de llegada=          45 , Latencia=         74 
 ID =          20, dato=  40c163e0 , Tiempo de escritura=         105, Driver de salida=          45, Tiempo de lectura=         203, Driver de llegada=          20 , Latencia=         98 
 ID =          45, dato=  8b219707 , Tiempo de escritura=         119, Driver de salida=           3, Tiempo de lectura=         215, Driver de llegada=          45 , Latencia=         96 
 ID =          40, dato=  81c89040 , Tiempo de escritura=         201, Driver de salida=          52, Tiempo de lectura=         221, Driver de llegada=          40 , Latencia=         20 
 ID =          53, dato=  a76b8ac7 , Tiempo de escritura=         149, Driver de salida=           1, Tiempo de lectura=         233, Driver de llegada=          53 , Latencia=         84 
 ID =          25, dato=  4b2cad32 , Tiempo de escritura=         171, Driver de salida=           2, Tiempo de lectura=         235, Driver de llegada=          25 , Latencia=         64 
 ID =          45, dato=  8b8039cd , Tiempo de escritura=         189, Driver de salida=          15, Tiempo de lectura=         235, Driver de llegada=          45 , Latencia=         46 
 ID =          20, dato=  415fed99 , Tiempo de escritura=         179, Driver de salida=          54, Tiempo de lectura=         249, Driver de llegada=          20 , Latencia=         70 
 ID =          10, dato=  21425a16 , Tiempo de escritura=         217, Driver de salida=          52, Tiempo de lectura=         273, Driver de llegada=          10 , Latencia=         56 
 ID =          52, dato=  a5e375b6 , Tiempo de escritura=         237, Driver de salida=           2, Tiempo de lectura=         293, Driver de llegada=          52 , Latencia=         56 
 ID =           2, dato=  5c271c5 , Tiempo de escritura=         239, Driver de salida=          40, Tiempo de lectura=         297, Driver de llegada=           2 , Latencia=         58 
 ID =          40, dato=  81db8262 , Tiempo de escritura=         219, Driver de salida=           4, Tiempo de lectura=         313, Driver de llegada=          40 , Latencia=         94 
 ID =          52, dato=  a5e375b6 , Tiempo de escritura=         237, Driver de salida=           2, Tiempo de lectura=         323, Driver de llegada=          52 , Latencia=         86 
 ID =           3, dato=  69bdf61 , Tiempo de escritura=         283, Driver de salida=          10, Tiempo de lectura=         329, Driver de llegada=           3 , Latencia=         46 
 ID =          20, dato=  40ce4944 , Tiempo de escritura=         301, Driver de salida=           2, Tiempo de lectura=         343, Driver de llegada=          20 , Latencia=         42 
 ID =          15, dato=  2aaebb4f , Tiempo de escritura=         265, Driver de salida=          51, Tiempo de lectura=         359, Driver de llegada=          15 , Latencia=         94 
 ID =          51, dato=  a22b7ef0 , Tiempo de escritura=         321, Driver de salida=          35, Tiempo de lectura=         371, Driver de llegada=          51 , Latencia=         50 
 ID =          25, dato=  0 , Tiempo de escritura=         377, Driver de salida=          20, Tiempo de lectura=         385, Driver de llegada=          25 , Latencia=          8 
 ID =          20, dato=  40ce4944 , Tiempo de escritura=         301, Driver de salida=           2, Tiempo de lectura=         387, Driver de llegada=          20 , Latencia=         86 
 ID =          25, dato=  0 , Tiempo de escritura=         377, Driver de salida=          20, Tiempo de lectura=         397, Driver de llegada=          25 , Latencia=         20 
 ID =          51, dato=  a289a984 , Tiempo de escritura=         325, Driver de salida=          10, Tiempo de lectura=         399, Driver de llegada=          51 , Latencia=         74 
 ID =          52, dato=  a4270660 , Tiempo de escritura=         341, Driver de salida=          35, Tiempo de lectura=         407, Driver de llegada=          52 , Latencia=         66 
 ID =          25, dato=  0 , Tiempo de escritura=         377, Driver de salida=          20, Tiempo de lectura=         409, Driver de llegada=          25 , Latencia=         32 
 ID =           3, dato=  6aaaaaa , Tiempo de escritura=         389, Driver de salida=          53, Tiempo de lectura=         415, Driver de llegada=           3 , Latencia=         26 
 ID =          25, dato=  0 , Tiempo de escritura=         377, Driver de salida=          20, Tiempo de lectura=         425, Driver de llegada=          25 , Latencia=         48 
 ID =          52, dato=  a5000000 , Tiempo de escritura=         383, Driver de salida=           2, Tiempo de lectura=         433, Driver de llegada=          52 , Latencia=         50 
 ID =           1, dato=  2ffffff , Tiempo de escritura=         381, Driver de salida=          51, Tiempo de lectura=         437, Driver de llegada=           1 , Latencia=         56 
 ID =           2, dato=  4000000 , Tiempo de escritura=         385, Driver de salida=          52, Tiempo de lectura=         439, Driver de llegada=           2 , Latencia=         54 
 ID =          54, dato=  a9555555 , Tiempo de escritura=         391, Driver de salida=           4, Tiempo de lectura=         441, Driver de llegada=          54 , Latencia=         50 
 ID =          25, dato=  0 , Tiempo de escritura=         377, Driver de salida=          20, Tiempo de lectura=         449, Driver de llegada=          25 , Latencia=         72 
 ID =           4, dato=  8555555 , Tiempo de escritura=         393, Driver de salida=          54, Tiempo de lectura=         451, Driver de llegada=           4 , Latencia=         58 
 ID =          20, dato=  41000000 , Tiempo de escritura=         401, Driver de salida=          25, Tiempo de lectura=         455, Driver de llegada=          20 , Latencia=         54 
 ID =           1, dato=  2043b8f , Tiempo de escritura=         413, Driver de salida=           2, Tiempo de lectura=         457, Driver de llegada=           1 , Latencia=         44 
 ID =          15, dato=  2bffffff , Tiempo de escritura=         395, Driver de salida=          10, Tiempo de lectura=         459, Driver de llegada=          15 , Latencia=         64 
 ID =          30, dato=  60aaaaaa , Tiempo de escritura=         405, Driver de salida=          35, Tiempo de lectura=         463, Driver de llegada=          30 , Latencia=         58 
 ID =          35, dato=  6baaaaaa , Tiempo de escritura=         403, Driver de salida=          30, Tiempo de lectura=         463, Driver de llegada=          35 , Latencia=         60 
 ID =          45, dato=  8a148874 , Tiempo de escritura=         351, Driver de salida=           1, Tiempo de lectura=         463, Driver de llegada=          45 , Latencia=        112 
 ID =          25, dato=  0 , Tiempo de escritura=         377, Driver de salida=          20, Tiempo de lectura=         465, Driver de llegada=          25 , Latencia=         88 
 ID =          40, dato=  81555555 , Tiempo de escritura=         409, Driver de salida=          45, Tiempo de lectura=         467, Driver de llegada=          40 , Latencia=         58 
 ID =           1, dato=  20359ba , Tiempo de escritura=         445, Driver de salida=          10, Tiempo de lectura=         473, Driver de llegada=           1 , Latencia=         28 
 ID =          53, dato=  a6aaaaaa , Tiempo de escritura=         387, Driver de salida=           3, Tiempo de lectura=         473, Driver de llegada=          53 , Latencia=         86 
 ID =          45, dato=  8b555555 , Tiempo de escritura=         407, Driver de salida=          40, Tiempo de lectura=         479, Driver de llegada=          45 , Latencia=         72 
 ID =          25, dato=  0 , Tiempo de escritura=         377, Driver de salida=          20, Tiempo de lectura=         481, Driver de llegada=          25 , Latencia=        104 
 ID =           1, dato=  2043b8f , Tiempo de escritura=         413, Driver de salida=           2, Tiempo de lectura=         489, Driver de llegada=           1 , Latencia=         76 
 ID =           1, dato=  2fff50d , Tiempo de escritura=         355, Driver de salida=          45, Tiempo de lectura=         497, Driver de llegada=           1 , Latencia=        142 
 ID =          25, dato=  0 , Tiempo de escritura=         377, Driver de salida=          20, Tiempo de lectura=         509, Driver de llegada=          25 , Latencia=        132 
 ID =          25, dato=  0 , Tiempo de escritura=         377, Driver de salida=          20, Tiempo de lectura=         517, Driver de llegada=          25 , Latencia=        140 
 ID =           1, dato=  2fff50d , Tiempo de escritura=         355, Driver de salida=          45, Tiempo de lectura=         525, Driver de llegada=           1 , Latencia=        170 
 ID =          53, dato=  a6aaaaaa , Tiempo de escritura=         387, Driver de salida=           3, Tiempo de lectura=         525, Driver de llegada=          53 , Latencia=        138 
 ID =           1, dato=  20f0b80 , Tiempo de escritura=         429, Driver de salida=           4, Tiempo de lectura=         541, Driver de llegada=           1 , Latencia=        112 
 ID =          25, dato=  0 , Tiempo de escritura=         377, Driver de salida=          20, Tiempo de lectura=         549, Driver de llegada=          25 , Latencia=        172 
 ID =           1, dato=  3d71a16 , Tiempo de escritura=         499, Driver de salida=          52, Tiempo de lectura=         565, Driver de llegada=           1 , Latencia=         66 
 ID =           1, dato=  26ce476 , Tiempo de escritura=         467, Driver de salida=          30, Tiempo de lectura=         573, Driver de llegada=           1 , Latencia=        106 
 ID =          25, dato=  4b000000 , Tiempo de escritura=         399, Driver de salida=          20, Tiempo de lectura=         573, Driver de llegada=          25 , Latencia=        174 
 ID =           1, dato=  30216d8 , Tiempo de escritura=         533, Driver de salida=          15, Tiempo de lectura=         589, Driver de llegada=           1 , Latencia=         56 
 ID =           1, dato=  22a6c1b , Tiempo de escritura=         471, Driver de salida=          40, Tiempo de lectura=         597, Driver de llegada=           1 , Latencia=        126 
 ID =           1, dato=  309317b , Tiempo de escritura=         525, Driver de salida=          54, Tiempo de lectura=         609, Driver de llegada=           1 , Latencia=         84 
 ID =          25, dato=  0 , Tiempo de escritura=         377, Driver de salida=          20, Tiempo de lectura=         617, Driver de llegada=          25 , Latencia=        240 
 ID =           1, dato=  3c61079 , Tiempo de escritura=         489, Driver de salida=          51, Tiempo de lectura=         637, Driver de llegada=           1 , Latencia=        148 
 ID =           1, dato=  384f6fb , Tiempo de escritura=         549, Driver de salida=          35, Tiempo de lectura=         653, Driver de llegada=           1 , Latencia=        104 
 ID =           1, dato=  27802f5 , Tiempo de escritura=         539, Driver de salida=          25, Tiempo de lectura=         661, Driver de llegada=           1 , Latencia=        122 
 ID =           1, dato=  20d3f0e , Tiempo de escritura=         515, Driver de salida=          53, Tiempo de lectura=         681, Driver de llegada=           1 , Latencia=        166 
 ID =           1, dato=  2f7595e , Tiempo de escritura=         563, Driver de salida=          45, Tiempo de lectura=         701, Driver de llegada=           1 , Latencia=        138 
Reporte Scoreboard
REPORTE DE TRANSACCIONES REALIZADAS
 ID =           3, dato=  37332bd2 , Tiempo de escritura=          37, Driver de salida=           2, Tiempo de lectura=          61, Driver de llegada=           3 , Latencia=         24 
 ID =          35, dato=  35f2ffbf0 , Tiempo de escritura=          59, Driver de salida=          54, Tiempo de lectura=          89, Driver de llegada=          35 , Latencia=         30 
 ID =          40, dato=  4074a7fd1 , Tiempo de escritura=          69, Driver de salida=          35, Tiempo de lectura=         109, Driver de llegada=          40 , Latencia=         40 
 ID =          25, dato=  257e92e4d , Tiempo de escritura=          47, Driver de salida=          20, Tiempo de lectura=         115, Driver de llegada=          25 , Latencia=         68 
 ID =          30, dato=  3020f11bb , Tiempo de escritura=          95, Driver de salida=          52, Tiempo de lectura=         123, Driver de llegada=          30 , Latencia=         28 
 ID =           1, dato=  1632d092 , Tiempo de escritura=          93, Driver de salida=           3, Tiempo de lectura=         125, Driver de llegada=           1 , Latencia=         32 
 ID =           4, dato=  46b2009c , Tiempo de escritura=          81, Driver de salida=           1, Tiempo de lectura=         135, Driver de llegada=           4 , Latencia=         54 
 ID =          40, dato=  4001c5f31 , Tiempo de escritura=          87, Driver de salida=          45, Tiempo de lectura=         141, Driver de llegada=          40 , Latencia=         54 
 ID =          25, dato=  257e92e4d , Tiempo de escritura=          47, Driver de salida=          20, Tiempo de lectura=         141, Driver de llegada=          25 , Latencia=         94 
 ID =           4, dato=  4b4124b9 , Tiempo de escritura=         103, Driver de salida=           3, Tiempo de lectura=         155, Driver de llegada=           4 , Latencia=         52 
 ID =          10, dato=  104b87208 , Tiempo de escritura=         107, Driver de salida=          40, Tiempo de lectura=         163, Driver de llegada=          10 , Latencia=         56 
 ID =          45, dato=  45bd711a8 , Tiempo de escritura=          97, Driver de salida=          10, Tiempo de lectura=         181, Driver de llegada=          45 , Latencia=         84 
 ID =          15, dato=  15bf7f824 , Tiempo de escritura=         173, Driver de salida=           4, Tiempo de lectura=         183, Driver de llegada=          15 , Latencia=         10 
 ID =          35, dato=  35f00f028 , Tiempo de escritura=         149, Driver de salida=          54, Tiempo de lectura=         187, Driver de llegada=          35 , Latencia=         38 
 ID =          20, dato=  20d86531b , Tiempo de escritura=         119, Driver de salida=          54, Tiempo de lectura=         189, Driver de llegada=          20 , Latencia=         70 
 ID =          35, dato=  35a0ecc39 , Tiempo de escritura=         133, Driver de salida=           2, Tiempo de lectura=         195, Driver de llegada=          35 , Latencia=         62 
 ID =           2, dato=  2c71884b , Tiempo de escritura=         165, Driver de salida=          51, Tiempo de lectura=         229, Driver de llegada=           2 , Latencia=         64 
 ID =          40, dato=  4091150d8 , Tiempo de escritura=         191, Driver de salida=           1, Tiempo de lectura=         233, Driver de llegada=          40 , Latencia=         42 
 ID =          10, dato=  10ebfe264 , Tiempo de escritura=         167, Driver de salida=          40, Tiempo de lectura=         241, Driver de llegada=          10 , Latencia=         74 
 ID =          25, dato=  258a52aa4 , Tiempo de escritura=         209, Driver de salida=           1, Tiempo de lectura=         259, Driver de llegada=          25 , Latencia=         50 
 ID =          25, dato=  25a158206 , Tiempo de escritura=         239, Driver de salida=           4, Tiempo de lectura=         267, Driver de llegada=          25 , Latencia=         28 
 ID =           1, dato=  1d4696c8 , Tiempo de escritura=         273, Driver de salida=          10, Tiempo de lectura=         293, Driver de llegada=           1 , Latencia=         20 
 ID =          35, dato=  359db5166 , Tiempo de escritura=         225, Driver de salida=           2, Tiempo de lectura=         293, Driver de llegada=          35 , Latencia=         68 
 ID =           3, dato=  3ba9c49d , Tiempo de escritura=         255, Driver de salida=          45, Tiempo de lectura=         317, Driver de llegada=           3 , Latencia=         62 
 ID =          45, dato=  45753fff5 , Tiempo de escritura=         285, Driver de salida=           4, Tiempo de lectura=         323, Driver de llegada=          45 , Latencia=         38 
 ID =          52, dato=  527b5e685 , Tiempo de escritura=         293, Driver de salida=          45, Tiempo de lectura=         333, Driver de llegada=          52 , Latencia=         40 
 ID =          53, dato=  53e0f863b , Tiempo de escritura=         223, Driver de salida=          10, Tiempo de lectura=         335, Driver de llegada=          53 , Latencia=        112 
 ID =          53, dato=  53e0f863b , Tiempo de escritura=         223, Driver de salida=          10, Tiempo de lectura=         359, Driver de llegada=          53 , Latencia=        136 
 ID =          52, dato=  525e141d8 , Tiempo de escritura=         305, Driver de salida=          53, Tiempo de lectura=         361, Driver de llegada=          52 , Latencia=         56 
 ID =          52, dato=  525e141d8 , Tiempo de escritura=         305, Driver de salida=          53, Tiempo de lectura=         381, Driver de llegada=          52 , Latencia=         76 
 ID =           1, dato=  15ee57a2 , Tiempo de escritura=         321, Driver de salida=          35, Tiempo de lectura=         385, Driver de llegada=           1 , Latencia=         64 
 ID =          20, dato=  20357e90d , Tiempo de escritura=         323, Driver de salida=          52, Tiempo de lectura=         393, Driver de llegada=          20 , Latencia=         70 
 ID =          52, dato=  522ba428c , Tiempo de escritura=         343, Driver de salida=          20, Tiempo de lectura=         397, Driver de llegada=          52 , Latencia=         54 
 ID =          54, dato=  5459ded23 , Tiempo de escritura=         377, Driver de salida=          53, Tiempo de lectura=         399, Driver de llegada=          54 , Latencia=         22 
 ID =          25, dato=  0 , Tiempo de escritura=         409, Driver de salida=          20, Tiempo de lectura=         411, Driver de llegada=          25 , Latencia=          2 
 ID =          53, dato=  536b057e2 , Tiempo de escritura=         375, Driver de salida=          54, Tiempo de lectura=         411, Driver de llegada=          53 , Latencia=         36 
 ID =           1, dato=  15ee57a2 , Tiempo de escritura=         321, Driver de salida=          35, Tiempo de lectura=         423, Driver de llegada=           1 , Latencia=        102 
 ID =          53, dato=  5370ee913 , Tiempo de escritura=         357, Driver de salida=           3, Tiempo de lectura=         427, Driver de llegada=          53 , Latencia=         70 
 ID =          25, dato=  0 , Tiempo de escritura=         411, Driver de salida=          20, Tiempo de lectura=         435, Driver de llegada=          25 , Latencia=         24 
 ID =          51, dato=  517eeab55 , Tiempo de escritura=         361, Driver de salida=          25, Tiempo de lectura=         435, Driver de llegada=          51 , Latencia=         74 
 ID =          25, dato=  0 , Tiempo de escritura=         411, Driver de salida=          20, Tiempo de lectura=         447, Driver de llegada=          25 , Latencia=         36 
 ID =          30, dato=  307ca1970 , Tiempo de escritura=         395, Driver de salida=          35, Tiempo de lectura=         457, Driver de llegada=          30 , Latencia=         62 
 ID =           3, dato=  3aaaaaaa , Tiempo de escritura=         423, Driver de salida=          53, Tiempo de lectura=         459, Driver de llegada=           3 , Latencia=         36 
 ID =          25, dato=  0 , Tiempo de escritura=         411, Driver de salida=          20, Tiempo de lectura=         463, Driver de llegada=          25 , Latencia=         52 
 ID =           2, dato=  20000000 , Tiempo de escritura=         419, Driver de salida=          52, Tiempo de lectura=         463, Driver de llegada=           2 , Latencia=         44 
 ID =          10, dato=  10fffffff , Tiempo de escritura=         431, Driver de salida=          15, Tiempo de lectura=         471, Driver de llegada=          10 , Latencia=         40 
 ID =          54, dato=  54d555555 , Tiempo de escritura=         425, Driver de salida=           4, Tiempo de lectura=         477, Driver de llegada=          54 , Latencia=         52 
 ID =          25, dato=  0 , Tiempo de escritura=         411, Driver de salida=          20, Tiempo de lectura=         479, Driver de llegada=          25 , Latencia=         68 
 ID =           4, dato=  45555555 , Tiempo de escritura=         427, Driver de salida=          54, Tiempo de lectura=         479, Driver de llegada=           4 , Latencia=         52 
 ID =          52, dato=  528000000 , Tiempo de escritura=         417, Driver de salida=           2, Tiempo de lectura=         479, Driver de llegada=          52 , Latencia=         62 
 ID =          35, dato=  35aaaaaaa , Tiempo de escritura=         437, Driver de salida=          30, Tiempo de lectura=         479, Driver de llegada=          35 , Latencia=         42 
 ID =          20, dato=  208000000 , Tiempo de escritura=         435, Driver de salida=          25, Tiempo de lectura=         485, Driver de llegada=          20 , Latencia=         50 
 ID =          53, dato=  532aaaaaa , Tiempo de escritura=         421, Driver de salida=           3, Tiempo de lectura=         485, Driver de llegada=          53 , Latencia=         64 
 ID =          15, dato=  15fffffff , Tiempo de escritura=         429, Driver de salida=          10, Tiempo de lectura=         487, Driver de llegada=          15 , Latencia=         58 
 ID =          25, dato=  0 , Tiempo de escritura=         411, Driver de salida=          20, Tiempo de lectura=         491, Driver de llegada=          25 , Latencia=         80 
 ID =          45, dato=  455555555 , Tiempo de escritura=         441, Driver de salida=          40, Tiempo de lectura=         493, Driver de llegada=          45 , Latencia=         52 
 ID =           1, dato=  1d2eb71f , Tiempo de escritura=         455, Driver de salida=           2, Tiempo de lectura=         499, Driver de llegada=           1 , Latencia=         44 
 ID =          30, dato=  302aaaaaa , Tiempo de escritura=         439, Driver de salida=          35, Tiempo de lectura=         501, Driver de llegada=          30 , Latencia=         62 
 ID =           1, dato=  17ffffff , Tiempo de escritura=         415, Driver de salida=          51, Tiempo de lectura=         507, Driver de llegada=           1 , Latencia=         92 
 ID =          40, dato=  40d555555 , Tiempo de escritura=         443, Driver de salida=          45, Tiempo de lectura=         507, Driver de llegada=          40 , Latencia=         64 
